balanced_acc,precision,recall,f1,roc_auc,pr_auc,model,split,slice_col,slice_val,n
0.7856695869837297,0.7818791946308725,0.8262411347517731,0.803448275862069,0.8970588235294118,0.8992636200536428,RF,test,source_type,synthetic,537
0.6102941176470589,0.6896551724137931,0.75,0.718562874251497,0.7403186274509803,0.8366405250482101,RF,test,train_horizon,8.0,131
0.8065361279646994,0.8333333333333334,0.8783783783783784,0.855263157894737,0.9121621621621622,0.9424987054461818,RF,test,train_horizon,10.0,123
0.8214285714285714,0.7945205479452054,0.9206349206349206,0.8529411764705882,0.9250440917107584,0.930130441896691,RF,test,train_horizon,12.0,117
0.9007256894049347,0.9344262295081968,0.8769230769230769,0.9047619047619049,0.9780841799709724,0.982912226787892,RF,test,train_horizon,14.5,118
0.8791666666666667,0.8983050847457628,0.8833333333333333,0.8907563025210085,0.9680555555555556,0.9775305892824014,RF,test,train_horizon,16.0,108
0.8791666666666667,0.8983050847457628,0.8833333333333333,0.8907563025210085,0.9680555555555556,0.9775305892824014,RF,test,is_censored,0,108
0.783019837598931,0.802675585284281,0.851063829787234,0.8261617900172118,0.9021139548429096,0.9263208958997785,RF,test,is_censored,1,489
0.8009115927072583,0.8184357541899442,0.8567251461988304,0.8371428571428572,0.9151072124756335,0.934855190594263,RF,test,too_sparse,0,597
0.8009115927072583,0.8184357541899442,0.8567251461988304,0.8371428571428572,0.9151072124756335,0.934855190594263,RF,test,low_resolution,0,597
0.938517232770202,0.9585687382297552,0.9399815327793167,0.9491841491841493,0.9888615447209242,0.9929172535937006,HGB,train,overall,all,1782
0.994535519125683,1.0,0.994535519125683,0.9972602739726028,,,HGB,train,source_type,lab,183
0.9329709108249881,0.95,0.9288888888888889,0.9393258426966291,0.9866714353838818,0.9898110450286667,HGB,train,source_type,synthetic,1599
0.8929218426501035,0.926605504587156,0.9017857142857143,0.9140271493212669,0.9717908902691512,0.9834306513522393,HGB,train,train_horizon,8.0,362
0.9295031055900621,0.9553571428571429,0.9304347826086956,0.9427312775330396,0.9870496894409938,0.9924156688012444,HGB,train,train_horizon,10.0,370
0.9652762961382548,0.9726027397260274,0.9770642201834863,0.9748283752860412,0.9946660977170898,0.9968360989408989,HGB,train,train_horizon,12.0,347
0.963200804109895,0.975,0.9669421487603306,0.970954356846473,0.9959515300424391,0.9975590284964901,HGB,train,train_horizon,14.5,390
0.9377465483234715,0.9627329192546584,0.9171597633136095,0.9393939393939393,0.9894806048652203,0.9910971567410836,HGB,train,train_horizon,16.0,313
0.9377465483234715,0.9627329192546584,0.9171597633136095,0.9393939393939393,0.9894806048652203,0.9910971567410836,HGB,train,is_censored,0,313
0.937866422220908,0.9578246392896781,0.9442013129102844,0.9509641873278236,0.9888599759496914,0.993351102112647,HGB,train,is_censored,1,1469
0.938517232770202,0.9585687382297552,0.9399815327793167,0.9491841491841493,0.9888615447209242,0.9929172535937006,HGB,train,too_sparse,0,1782
0.938517232770202,0.9585687382297552,0.9399815327793167,0.9491841491841493,0.9888615447209242,0.9929172535937006,HGB,train,low_resolution,0,1782
0.8075246132208158,0.8438356164383561,0.8555555555555555,0.8496551724137931,0.8907466010314112,0.9129320930999065,HGB,val,overall,all,597
1.0,1.0,1.0,1.0,,,HGB,val,source_type,lab,33
0.8002361320791236,0.8283132530120482,0.8409785932721713,0.834597875569044,0.8802629711351114,0.8887687826457514,HGB,val,source_type,synthetic,564
0.6578733766233766,0.7341772151898734,0.7532467532467533,0.7435897435897437,0.7006222943722943,0.7847393854609259,HGB,val,train_horizon,8.0,125
0.7984189723320159,0.8333333333333334,0.8695652173913043,0.851063829787234,0.9051383399209485,0.9387117049214593,HGB,val,train_horizon,10.0,113
0.839356295878035,0.8734177215189873,0.8961038961038961,0.8846153846153846,0.927442123094297,0.9489670839085219,HGB,val,train_horizon,12.0,123
0.8583559782608696,0.8769230769230769,0.890625,0.883720930232558,0.9150815217391305,0.9231744022311337,HGB,val,train_horizon,14.5,110
0.8808962264150944,0.9130434782608695,0.875,0.8936170212765957,0.9373689727463312,0.9381000363832146,HGB,val,train_horizon,16.0,125
0.8808962264150944,0.9130434782608695,0.875,0.8936170212765957,0.9373689727463312,0.9381000363832146,HGB,val,is_censored,0,125
